SOC_code,Occupation,Employment,AI_adaptation_score
43-3051,Payroll and Timekeeping Clerks,3800.0,0.4864864864864865
43-3061,Procurement Clerks,970.0,0.4571428571428571
43-3071,Tellers,6010.0,0.3333333333333333
,"Financial Clerks, All Other",2740.0,
43-4011,Brokerage Clerks,590.0,0.8
43-4021,Correspondence Clerks,280.0,0.7321428571428571
43-4031,"Court, Municipal, and License Clerks",2840.0,0.5909090909090908
43-4041,"Credit Authorizers, Checkers, and Clerks",770.0,0.5750000000000001
43-4051,Customer Service Representatives,96930.0,0.7045454545454546
43-4061,"Eligibility Interviewers, Government Programs",2730.0,0.62
43-4071,File Clerks,3170.0,0.4705882352941176
43-4081,"Hotel, Motel, and Resort Desk Clerks",6150.0,0.3974358974358974
43-4111,"Interviewers, Except Eligibility and Loan",4220.0,0.4310344827586206
43-4121,"Library Assistants, Clerical",350.0,0.4396551724137931
43-4131,Loan Interviewers and Clerks,6300.0,0.5
43-4141,New Accounts Clerks,550.0,0.6
43-4151,Order Clerks,1890.0,0.6
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",1630.0,0.4655172413793103
43-4171,Receptionists and Information Clerks,21380.0,0.5833333333333334
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,10630.0,0.5285714285714286
,"Information and Record Clerks, All Other",4410.0,
43-5011,Cargo and Freight Agents,2570.0,0.2727272727272727
43-5021,Couriers and Messengers,1400.0,0.1551724137931034
43-5031,Public Safety Telecommunicators,1870.0,0.59375
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",7170.0,0.6521739130434783
43-5041,"Meter Readers, Utilities",270.0,0.3541666666666666
43-5051,Postal Service Clerks,1120.0,0.2777777777777778
43-5052,Postal Service Mail Carriers,7100.0,0.3461538461538461
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",3850.0,0.125
43-5061,"Production, Planning, and Expediting Clerks",10130.0,0.5192307692307693
43-5071,"Shipping, Receiving, and Inventory Clerks",29670.0,0.3571428571428571
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",1670.0,0.2758620689655172
43-6011,Executive Secretaries and Executive Administrative Assistants,8290.0,0.7432432432432433
43-6012,Legal Secretaries and Administrative Assistants,4920.0,0.7608695652173912
43-6013,Medical Secretaries and Administrative Assistants,21700.0,0.611111111111111
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",37550.0,0.5673076923076923
43-9021,Data Entry Keyers,5610.0,0.4999999999999999
43-9022,Word Processors and Typists,60.0,0.4864864864864865
43-9031,Desktop Publishers,90.0,0.4838709677419355
43-9041,Insurance Claims and Policy Processing Clerks,7100.0,0.5119047619047619
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",1230.0,0.1216216216216216
43-9061,"Office Clerks, General",52740.0,0.5
43-9081,Proofreaders and Copy Markers,60.0,0.6000000000000001
,"Office and Administrative Support Workers, All Other",6210.0,
,"Farming, Fishing, and Forestry Occupations",1740.0,
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",170.0,0.1578947368421052
45-2011,Agricultural Inspectors,40.0,0.2916666666666666
45-2041,"Graders and Sorters, Agricultural Products",110.0,0.05
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",650.0,0.0714285714285714
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",600.0,0.078125
,Construction and Extraction Occupations,162920.0,
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,21530.0,0.2
47-2021,Brickmasons and Blockmasons,1590.0,0.0
47-2031,Carpenters,9480.0,0.0888888888888888
47-2041,Carpet Installers,230.0,0.03125
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",380.0,0.0
47-2044,Tile and Stone Setters,430.0,0.0375
47-2051,Cement Masons and Concrete Finishers,7920.0,0.0
47-2061,Construction Laborers,29670.0,0.025
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",940.0,0.0
47-2073,Operating Engineers and Other Construction Equipment Operators,11510.0,0.0869565217391304
47-2081,Drywall and Ceiling Tile Installers,1870.0,0.0208333333333333
47-2082,Tapers,120.0,0.0
47-2111,Electricians,20930.0,0.1463414634146341
47-2121,Glaziers,1980.0,0.03125
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2100.0,0.1
47-2132,"Insulation Workers, Mechanical",830.0,0.0454545454545454
47-2141,"Painters, Construction and Maintenance",4570.0,0.0285714285714285
47-2151,Pipelayers,1240.0,0.0
47-2152,"Plumbers, Pipefitters, and Steamfitters",11980.0,0.0555555555555555
47-2161,Plasterers and Stucco Masons,460.0,0.0384615384615384
47-2171,Reinforcing Iron and Rebar Workers,760.0,0.0
47-2181,Roofers,2180.0,0.0
47-2211,Sheet Metal Workers,2890.0,0.0394736842105263
47-2221,Structural Iron and Steel Workers,2850.0,0.0
47-2231,Solar Photovoltaic Installers,1570.0,0.11
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",460.0,0.0
47-3012,Helpers--Carpenters,530.0,0.0
47-3013,Helpers--Electricians,2200.0,0.0
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",230.0,0.0
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2330.0,0.0
47-3016,Helpers--Roofers,240.0,0.0
,"Helpers, Construction Trades, All Other",1060.0,
47-4011,Construction and Building Inspectors,5450.0,0.1379310344827586
47-4021,Elevator and Escalator Installers and Repairers,500.0,0.0789473684210526
47-4041,Hazardous Materials Removal Workers,1410.0,0.032258064516129
47-4051,Highway Maintenance Workers,1270.0,0.0
47-4061,Rail-Track Laying and Maintenance Equipment Operators,100.0,0.0
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,450.0,0.09375
47-4099,Miscellaneous Construction and Related Workers,780.0,
47-5012,"Rotary Drill Operators, Oil and Gas",470.0,0.0263157894736842
47-5013,"Service Unit Operators, Oil and Gas",640.0,0.1451612903225806
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",990.0,0.0
47-5023,"Earth Drillers, Except Oil and Gas",420.0,0.1136363636363636
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",90.0,0.1145833333333333
47-5071,"Roustabouts, Oil and Gas",1740.0,0.0
47-5081,Helpers--Extraction Workers,110.0,0.0652173913043478
,"Extraction Workers, All Other",100.0,
,"Installation, Maintenance, and Repair Occupations",176230.0,
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",19530.0,0.2692307692307692
49-2011,"Computer, Automated Teller, and Office Machine Repairers",2650.0,0.2040816326530612
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",300.0,0.0833333333333333
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",4680.0,0.203125
49-2091,Avionics Technicians,870.0,0.14
49-2092,"Electric Motor, Power Tool, and Related Repairers",350.0,0.0192307692307692
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2910.0,0.282051282051282
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",410.0,0.16
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",390.0,0.125
49-2097,Audiovisual Equipment Installers and Repairers,680.0,0.0952380952380952
49-2098,Security and Fire Alarm Systems Installers,3550.0,0.1833333333333333
49-3011,Aircraft Mechanics and Service Technicians,8000.0,0.0597014925373134
49-3021,Automotive Body and Related Repairers,4080.0,0.0425531914893617
49-3023,Automotive Service Technicians and Mechanics,17690.0,0.0727272727272727
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,7940.0,0.0
49-3041,Farm Equipment Mechanics and Service Technicians,360.0,0.173076923076923
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",4620.0,0.125
49-3043,Rail Car Repairers,370.0,0.064516129032258
49-3051,Motorboat Mechanics and Service Technicians,250.0,0.0384615384615384
49-3052,Motorcycle Mechanics,320.0,0.0
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,630.0,0.1071428571428571
49-3091,Bicycle Repairers,210.0,0.0689655172413793
49-3092,Recreational Vehicle Service Technicians,410.0,0.0909090909090909
49-3093,Tire Repairers and Changers,3690.0,0.0
49-9011,Mechanical Door Repairers,740.0,0.0681818181818181
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",1730.0,0.0714285714285714
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",10910.0,0.1403508771929824
49-9031,Home Appliance Repairers,870.0,0.109090909090909
49-9041,Industrial Machinery Mechanics,12730.0,0.1451612903225806
49-9043,"Maintenance Workers, Machinery",2460.0,0.1142857142857142
49-9044,Millwrights,640.0,0.0434782608695652
49-9051,Electrical Power-Line Installers and Repairers,3930.0,0.0
49-9052,Telecommunications Line Installers and Repairers,3030.0,0.03125
49-9062,Medical Equipment Repairers,1670.0,0.2727272727272727
49-9063,Musical Instrument Repairers and Tuners,170.0,0.0
,"Precision Instrument and Equipment Repairers, All Other",140.0,
49-9071,"Maintenance and Repair Workers, General",39740.0,0.0784313725490196
49-9081,Wind Turbine Service Technicians,400.0,0.0434782608695652
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",590.0,0.1964285714285714
49-9094,Locksmiths and Safe Repairers,390.0,0.08
49-9096,Riggers,660.0,0.037037037037037
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",4150.0,0.0
49-9099,"Installation, Maintenance, and Repair Workers, All Other",5300.0,0.3064516129032258
,Production Occupations,198770.0,
51-1011,First-Line Supervisors of Production and Operating Workers,16880.0,0.225
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2450.0,0.025
51-2021,"Coil Winders, Tapers, and Finishers",270.0,0.1388888888888889
51-2022,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",5420.0,0.0576923076923076
51-2041,Structural Metal Fabricators and Fitters,1170.0,0.0227272727272727
51-2051,Fiberglass Laminators and Fabricators,280.0,0.0833333333333333
51-2092,Miscellaneous Assemblers and Fabricators,31310.0,0.088235294117647
51-3011,Bakers,5160.0,0.1176470588235294
51-3021,Butchers and Meat Cutters,3090.0,0.0263157894736842
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",880.0,0.0
51-3023,Slaughterers and Meat Packers,260.0,0.0
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",420.0,0.0666666666666666
51-3092,Food Batchmakers,4190.0,0.1538461538461538
51-3093,Food Cooking Machine Operators and Tenders,850.0,0.032258064516129
,"Food Processing Workers, All Other",960.0,
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1460.0,0.0833333333333333
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",180.0,0.0416666666666666
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",490.0,0.0735294117647058
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",4440.0,0.02
51-4033,"Grinding, Lapping, Polishing, & Buffing Machine Tool Setters, Operators, & Tenders, Metal & Plastic",640.0,0.064516129032258
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",170.0,0.032258064516129
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",130.0,0.0689655172413793
51-4041,Machinists,4660.0,0.1326530612244897
51-4051,Metal-Refining Furnace Operators and Tenders,80.0,0.0416666666666666
51-4052,"Pourers and Casters, Metal",150.0,0.0
51-4061,"Model Makers, Metal and Plastic",70.0,0.0967741935483871
51-4071,Foundry Mold and Coremakers,60.0,0.0
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2280.0,0.0348837209302325
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",5440.0,0.141025641025641
51-4111,Tool and Die Makers,630.0,0.109375
51-4121,"Welders, Cutters, Solderers, and Brazers",10620.0,0.0392156862745098
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",410.0,0.0568181818181818
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",200.0,0.0588235294117647
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",540.0,0.0416666666666666
,"Metal Workers and Plastic Workers, All Other",370.0,
51-5111,Prepress Technicians and Workers,900.0,0.109375
51-5112,Printing Press Operators,3880.0,0.125
51-5113,Print Binding and Finishing Workers,1000.0,0.0641025641025641
51-6011,Laundry and Dry-Cleaning Workers,4360.0,0.05
51-6021,"Pressers, Textile, Garment, and Related Materials",1050.0,0.0208333333333333
51-6031,Sewing Machine Operators,2420.0,0.0232558139534883
51-6041,Shoe and Leather Workers and Repairers,440.0,0.0588235294117647
51-6052,"Tailors, Dressmakers, and Custom Sewers",240.0,0.0681818181818181
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",190.0,0.1428571428571428
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",220.0,0.0862068965517241
51-6093,Upholsterers,280.0,0.088235294117647
,"Textile, Apparel, and Furnishings Workers, All Other",250.0,
51-7011,Cabinetmakers and Bench Carpenters,2370.0,0.0441176470588235
51-7021,Furniture Finishers,350.0,0.0714285714285714
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",420.0,0.0147058823529411
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",620.0,0.0326086956521739
51-8013,Power Plant Operators,240.0,0.1111111111111111
51-8021,Stationary Engineers and Boiler Operators,340.0,0.1046511627906976
51-8031,Water and Wastewater Treatment Plant and System Operators,1910.0,0.125
51-8092,Gas Plant Operators,200.0,0.078125
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",400.0,0.1707317073170731
51-8099,"Plant and System Operators, All Other",1010.0,0.081081081081081
51-9011,Chemical Equipment Operators and Tenders,3640.0,0.0652173913043478
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",290.0,0.0857142857142857
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",340.0,0.081081081081081
51-9022,"Grinding and Polishing Workers, Hand",200.0,0.0357142857142857
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",2070.0,0.0833333333333333
51-9031,"Cutters and Trimmers, Hand",380.0,0.0
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",1500.0,0.0568181818181818
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1130.0,0.075
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",250.0,0.04
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",16440.0,0.1770833333333333
51-9071,Jewelers and Precious Stone and Metal Workers,520.0,0.125
51-9081,Dental Laboratory Technicians,610.0,0.0416666666666666
51-9083,Ophthalmic Laboratory Technicians,1940.0,0.0625
51-9111,Packaging and Filling Machine Operators and Tenders,8240.0,0.075
51-9123,"Painting, Coating, and Decorating Workers",190.0,0.0294117647058823
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",5050.0,0.0108695652173913
51-9141,Semiconductor Processing Technicians,3190.0,0.0625
51-9151,Photographic Process Workers and Processing Machine Operators,70.0,0.17
51-9161,Computer Numerically Controlled Tool Operators,3150.0,0.18
51-9162,Computer Numerically Controlled Tool Programmers,410.0,0.3571428571428571
51-9191,Adhesive Bonding Machine Operators and Tenders,460.0,0.0
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",350.0,0.0526315789473684
51-9193,Cooling and Freezing Equipment Operators and Tenders,50.0,0.04
51-9194,Etchers and Engravers,330.0,0.0303030303030303
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",790.0,0.0172413793103448
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",1590.0,0.0263157894736842
51-9198,Helpers--Production Workers,8640.0,0.0555555555555555
,"Production Workers, All Other",6150.0,
,Transportation and Material Moving Occupations,423430.0,
53-1041,Aircraft Cargo Handling Supervisors,690.0,0.0
53-1042,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling",19490.0,0.3555555555555555
53-2011,"Airline Pilots, Copilots, and Flight Engineers",5980.0,0.2272727272727273
53-2012,Commercial Pilots,1810.0,0.2159090909090909
53-2021,Air Traffic Controllers,800.0,0.3068181818181818
53-2031,Flight Attendants,7680.0,0.1458333333333333
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",110.0,0.0454545454545454
53-3031,Driver/Sales Workers,9970.0,0.1388888888888889
53-3032,Heavy and Tractor-Trailer Truck Drivers,55670.0,0.173076923076923
53-3033,Light Truck Drivers,25890.0,0.25
53-3051,"Bus Drivers, School",9030.0,0.1764705882352941
53-3052,"Bus Drivers, Transit and Intercity",2280.0,0.1666666666666666
53-3053,Shuttle Drivers and Chauffeurs,3660.0,0.173076923076923
,"Motor Vehicle Operators, All Other",550.0,
53-4011,Locomotive Engineers,250.0,0.2321428571428571
53-4031,Railroad Conductors and Yardmasters,70.0,0.2083333333333333
53-6021,Parking Attendants,5490.0,0.125
53-6031,Automotive and Watercraft Service Attendants,1890.0,0.0652173913043478
53-6032,Aircraft Service Attendants,1280.0,0.1111111111111111
53-6041,Traffic Technicians,170.0,0.3888888888888888
53-6051,Transportation Inspectors,890.0,0.3181818181818182
53-7011,Conveyor Operators and Tenders,540.0,0.1379310344827586
53-7021,Crane and Tower Operators,1310.0,0.0263157894736842
53-7041,Hoist and Winch Operators,40.0,0.0952380952380952
53-7051,Industrial Truck and Tractor Operators,34650.0,0.03125
53-7061,Cleaners of Vehicles and Equipment,9970.0,0.0
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",81940.0,0.06
53-7063,Machine Feeders and Offbearers,1000.0,0.0909090909090909
53-7064,"Packers and Packagers, Hand",19580.0,0.1
53-7065,Stockers and Order Fillers,111100.0,0.1909090909090909
53-7071,Gas Compressor and Gas Pumping Station Operators,100.0,0.0769230769230769
53-7072,"Pump Operators, Except Wellhead Pumpers",210.0,0.1666666666666666
53-7073,Wellhead Pumpers,830.0,0.0
53-7081,Refuse and Recyclable Material Collectors,4300.0,0.2321428571428571
53-7121,"Tank Car, Truck, and Ship Loaders",200.0,0.125
,"Material Moving Workers, All Other",610.0,
