SOC_code,Occupation,Employment,AI_adaptation_score
43-9081,Proofreaders and Copy Markers,70.0,0.6000000000000001
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",130.0,0.1578947368421052
45-2011,Agricultural Inspectors,40.0,0.2916666666666666
45-2041,"Graders and Sorters, Agricultural Products",80.0,0.05
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",1220.0,0.0714285714285714
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",380.0,0.078125
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,9810.0,0.2
47-2011,Boilermakers,50.0,0.0
47-2021,Brickmasons and Blockmasons,340.0,0.0
47-2022,Stonemasons,110.0,0.0
47-2031,Carpenters,14010.0,0.0888888888888888
47-2041,Carpet Installers,290.0,0.03125
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",600.0,0.0
47-2044,Tile and Stone Setters,1020.0,0.0375
47-2051,Cement Masons and Concrete Finishers,2420.0,0.0
47-2061,Construction Laborers,11620.0,0.025
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",260.0,0.0
47-2072,Pile Driver Operators,70.0,0.0
47-2073,Operating Engineers and Other Construction Equipment Operators,4080.0,0.0869565217391304
47-2081,Drywall and Ceiling Tile Installers,2510.0,0.0208333333333333
47-2082,Tapers,470.0,0.0
47-2111,Electricians,9060.0,0.1463414634146341
47-2121,Glaziers,1080.0,0.03125
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",370.0,0.1
47-2132,"Insulation Workers, Mechanical",210.0,0.0454545454545454
47-2141,"Painters, Construction and Maintenance",5310.0,0.0285714285714285
47-2142,Paperhangers,30.0,0.0
47-2152,"Plumbers, Pipefitters, and Steamfitters",5660.0,0.0555555555555555
47-2161,Plasterers and Stucco Masons,580.0,0.0384615384615384
47-2171,Reinforcing Iron and Rebar Workers,280.0,0.0
47-2181,Roofers,2610.0,0.0
47-2211,Sheet Metal Workers,880.0,0.0394736842105263
47-2221,Structural Iron and Steel Workers,800.0,0.0
47-2231,Solar Photovoltaic Installers,710.0,0.11
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",340.0,0.0
47-3012,Helpers--Carpenters,340.0,0.0
47-3013,Helpers--Electricians,550.0,0.0
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",300.0,0.0
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",430.0,0.0
47-4011,Construction and Building Inspectors,2380.0,0.1379310344827586
47-4021,Elevator and Escalator Installers and Repairers,370.0,0.0789473684210526
47-4031,Fence Erectors,270.0,0.0256410256410256
47-4041,Hazardous Materials Removal Workers,1410.0,0.032258064516129
47-4051,Highway Maintenance Workers,1080.0,0.0
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,350.0,0.09375
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",90.0,0.0
47-5023,"Earth Drillers, Except Oil and Gas",120.0,0.1136363636363636
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",6130.0,0.2692307692307692
49-2011,"Computer, Automated Teller, and Office Machine Repairers",790.0,0.2040816326530612
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",70.0,0.0833333333333333
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",1850.0,0.203125
49-2091,Avionics Technicians,80.0,0.14
49-2092,"Electric Motor, Power Tool, and Related Repairers",80.0,0.0192307692307692
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",360.0,0.16
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",490.0,0.282051282051282
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",90.0,0.16
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",150.0,0.125
49-2098,Security and Fire Alarm Systems Installers,1030.0,0.1833333333333333
49-3011,Aircraft Mechanics and Service Technicians,940.0,0.0597014925373134
49-3021,Automotive Body and Related Repairers,2680.0,0.0425531914893617
49-3022,Automotive Glass Installers and Repairers,260.0,0.0
49-3023,Automotive Service Technicians and Mechanics,7270.0,0.0727272727272727
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,1730.0,0.0
49-3041,Farm Equipment Mechanics and Service Technicians,140.0,0.173076923076923
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",2370.0,0.125
49-3051,Motorboat Mechanics and Service Technicians,150.0,0.0384615384615384
49-3052,Motorcycle Mechanics,100.0,0.0
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,240.0,0.1071428571428571
49-3091,Bicycle Repairers,320.0,0.0689655172413793
49-3093,Tire Repairers and Changers,1180.0,0.0
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",580.0,0.0714285714285714
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3980.0,0.1403508771929824
49-9031,Home Appliance Repairers,250.0,0.109090909090909
49-9041,Industrial Machinery Mechanics,2550.0,0.1451612903225806
49-9043,"Maintenance Workers, Machinery",270.0,0.1142857142857142
49-9044,Millwrights,320.0,0.0434782608695652
49-9051,Electrical Power-Line Installers and Repairers,770.0,0.0
49-9052,Telecommunications Line Installers and Repairers,1240.0,0.03125
49-9062,Medical Equipment Repairers,650.0,0.2727272727272727
49-9071,"Maintenance and Repair Workers, General",18550.0,0.0784313725490196
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",390.0,0.1964285714285714
49-9094,Locksmiths and Safe Repairers,340.0,0.08
49-9096,Riggers,140.0,0.037037037037037
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",1010.0,0.0
49-9099,"Installation, Maintenance, and Repair Workers, All Other",2620.0,0.3064516129032258
51-1011,First-Line Supervisors of Production and Operating Workers,5050.0,0.225
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",90.0,0.025
51-2022,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",4570.0,0.0576923076923076
51-2041,Structural Metal Fabricators and Fitters,230.0,0.0227272727272727
51-2092,Miscellaneous Assemblers and Fabricators,17700.0,0.088235294117647
51-3011,Bakers,4820.0,0.1176470588235294
51-3021,Butchers and Meat Cutters,2720.0,0.0263157894736842
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",610.0,0.0
51-3023,Slaughterers and Meat Packers,140.0,0.0
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",120.0,0.0666666666666666
51-3092,Food Batchmakers,1760.0,0.1538461538461538
51-3093,Food Cooking Machine Operators and Tenders,220.0,0.032258064516129
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",230.0,0.0833333333333333
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",40.0,0.0416666666666666
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",580.0,0.02
51-4033,"Grinding, Lapping, Polishing, & Buffing Machine Tool Setters, Operators, & Tenders, Metal & Plastic",650.0,0.064516129032258
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",210.0,0.032258064516129
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",180.0,0.0689655172413793
51-4041,Machinists,1610.0,0.1326530612244897
51-4061,"Model Makers, Metal and Plastic",40.0,0.0967741935483871
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",490.0,0.0348837209302325
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",380.0,0.141025641025641
51-4111,Tool and Die Makers,130.0,0.109375
51-4121,"Welders, Cutters, Solderers, and Brazers",1990.0,0.0392156862745098
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",280.0,0.0568181818181818
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",50.0,0.0588235294117647
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",460.0,0.0416666666666666
51-4194,"Tool Grinders, Filers, and Sharpeners",30.0,0.0
51-5111,Prepress Technicians and Workers,200.0,0.109375
51-5112,Printing Press Operators,1050.0,0.125
51-5113,Print Binding and Finishing Workers,170.0,0.0641025641025641
51-6011,Laundry and Dry-Cleaning Workers,2040.0,0.05
51-6021,"Pressers, Textile, Garment, and Related Materials",600.0,0.0208333333333333
51-6031,Sewing Machine Operators,740.0,0.0232558139534883
51-6052,"Tailors, Dressmakers, and Custom Sewers",200.0,0.0681818181818181
51-6093,Upholsterers,170.0,0.088235294117647
51-7011,Cabinetmakers and Bench Carpenters,660.0,0.0441176470588235
51-7021,Furniture Finishers,90.0,0.0714285714285714
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",160.0,0.0147058823529411
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",220.0,0.0326086956521739
51-8013,Power Plant Operators,300.0,0.1111111111111111
51-8021,Stationary Engineers and Boiler Operators,980.0,0.1046511627906976
51-8031,Water and Wastewater Treatment Plant and System Operators,1040.0,0.125
51-8091,Chemical Plant and System Operators,300.0,0.1515151515151515
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",870.0,0.1707317073170731
51-8099,"Plant and System Operators, All Other",230.0,0.081081081081081
51-9011,Chemical Equipment Operators and Tenders,760.0,0.0652173913043478
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",730.0,0.0857142857142857
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",200.0,0.081081081081081
51-9022,"Grinding and Polishing Workers, Hand",120.0,0.0357142857142857
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",510.0,0.0833333333333333
51-9031,"Cutters and Trimmers, Hand",40.0,0.0
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",220.0,0.0568181818181818
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",260.0,0.075
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",40.0,0.04
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",6860.0,0.1770833333333333
51-9071,Jewelers and Precious Stone and Metal Workers,240.0,0.125
51-9081,Dental Laboratory Technicians,280.0,0.0416666666666666
51-9082,Medical Appliance Technicians,140.0,0.1034482758620689
51-9083,Ophthalmic Laboratory Technicians,180.0,0.0625
51-9111,Packaging and Filling Machine Operators and Tenders,3510.0,0.075
51-9123,"Painting, Coating, and Decorating Workers",80.0,0.0294117647058823
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1380.0,0.0108695652173913
51-9141,Semiconductor Processing Technicians,680.0,0.0625
51-9151,Photographic Process Workers and Processing Machine Operators,130.0,0.17
51-9161,Computer Numerically Controlled Tool Operators,1930.0,0.18
51-9162,Computer Numerically Controlled Tool Programmers,260.0,0.3571428571428571
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",210.0,0.0526315789473684
51-9194,Etchers and Engravers,80.0,0.0303030303030303
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",400.0,0.0172413793103448
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",240.0,0.0263157894736842
51-9198,Helpers--Production Workers,1480.0,0.0555555555555555
53-1041,Aircraft Cargo Handling Supervisors,220.0,0.0
53-1042,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling",7450.0,0.3555555555555555
53-2011,"Airline Pilots, Copilots, and Flight Engineers",2900.0,0.2272727272727273
53-2012,Commercial Pilots,380.0,0.2159090909090909
53-2021,Air Traffic Controllers,430.0,0.3068181818181818
53-2022,Airfield Operations Specialists,240.0,0.3292682926829268
53-2031,Flight Attendants,4420.0,0.1458333333333333
53-3031,Driver/Sales Workers,5220.0,0.1388888888888889
53-3032,Heavy and Tractor-Trailer Truck Drivers,16450.0,0.173076923076923
53-3033,Light Truck Drivers,14470.0,0.25
53-3051,"Bus Drivers, School",2350.0,0.1764705882352941
53-3052,"Bus Drivers, Transit and Intercity",5540.0,0.1666666666666666
53-3053,Shuttle Drivers and Chauffeurs,4540.0,0.173076923076923
53-5011,Sailors and Marine Oilers,410.0,0.0106382978723404
53-5021,"Captains, Mates, and Pilots of Water Vessels",440.0,0.209090909090909
53-5031,Ship Engineers,140.0,0.140625
53-6021,Parking Attendants,3470.0,0.125
53-6031,Automotive and Watercraft Service Attendants,1100.0,0.0652173913043478
53-6032,Aircraft Service Attendants,210.0,0.1111111111111111
53-6041,Traffic Technicians,190.0,0.3888888888888888
53-6051,Transportation Inspectors,120.0,0.3181818181818182
53-6061,Passenger Attendants,510.0,0.1388888888888889
53-7011,Conveyor Operators and Tenders,120.0,0.1379310344827586
53-7021,Crane and Tower Operators,240.0,0.0263157894736842
53-7051,Industrial Truck and Tractor Operators,7530.0,0.03125
53-7061,Cleaners of Vehicles and Equipment,4930.0,0.0
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",30710.0,0.06
53-7063,Machine Feeders and Offbearers,290.0,0.0909090909090909
53-7064,"Packers and Packagers, Hand",5750.0,0.1
53-7065,Stockers and Order Fillers,26610.0,0.1909090909090909
53-7072,"Pump Operators, Except Wellhead Pumpers",110.0,0.1666666666666666
53-7081,Refuse and Recyclable Material Collectors,2040.0,0.2321428571428571
