SOC_code,Occupation,Employment,AI_adaptation_score
49-9071,"Maintenance and Repair Workers, General",4970.0,0.0784313725490196
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",70.0,0.1964285714285714
49-9094,Locksmiths and Safe Repairers,50.0,0.08
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",260.0,0.0
51-1011,First-Line Supervisors of Production and Operating Workers,1410.0,0.225
51-2021,"Coil Winders, Tapers, and Finishers",280.0,0.1388888888888889
51-2031,Engine and Other Machine Assemblers,230.0,0.0
51-2041,Structural Metal Fabricators and Fitters,160.0,0.0227272727272727
51-3011,Bakers,700.0,0.1176470588235294
51-3021,Butchers and Meat Cutters,260.0,0.0263157894736842
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",110.0,0.0
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",80.0,0.0666666666666666
51-3092,Food Batchmakers,240.0,0.1538461538461538
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",220.0,0.02
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",70.0,0.064516129032258
51-4041,Machinists,580.0,0.1326530612244897
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",130.0,0.0348837209302325
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",80.0,0.141025641025641
51-4111,Tool and Die Makers,60.0,0.109375
51-4121,"Welders, Cutters, Solderers, and Brazers",550.0,0.0392156862745098
51-5111,Prepress Technicians and Workers,50.0,0.109375
51-5112,Printing Press Operators,340.0,0.125
51-5113,Print Binding and Finishing Workers,70.0,0.0641025641025641
51-6011,Laundry and Dry-Cleaning Workers,390.0,0.05
51-6021,"Pressers, Textile, Garment, and Related Materials",70.0,0.0208333333333333
51-6031,Sewing Machine Operators,110.0,0.0232558139534883
51-6052,"Tailors, Dressmakers, and Custom Sewers",60.0,0.0681818181818181
51-7011,Cabinetmakers and Bench Carpenters,90.0,0.0441176470588235
51-7021,Furniture Finishers,50.0,0.0714285714285714
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",,0.0147058823529411
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",140.0,0.0326086956521739
51-8013,Power Plant Operators,150.0,0.1111111111111111
51-8021,Stationary Engineers and Boiler Operators,320.0,0.1046511627906976
51-8031,Water and Wastewater Treatment Plant and System Operators,360.0,0.125
51-8091,Chemical Plant and System Operators,70.0,0.1515151515151515
51-9011,Chemical Equipment Operators and Tenders,320.0,0.0652173913043478
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",210.0,0.0857142857142857
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",50.0,0.081081081081081
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",300.0,0.0833333333333333
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",90.0,0.0568181818181818
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",750.0,0.075
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",40.0,0.04
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1410.0,0.1770833333333333
51-9071,Jewelers and Precious Stone and Metal Workers,40.0,0.125
51-9081,Dental Laboratory Technicians,40.0,0.0416666666666666
51-9111,Packaging and Filling Machine Operators and Tenders,680.0,0.075
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",170.0,0.0108695652173913
51-9161,Computer Numerically Controlled Tool Operators,160.0,0.18
51-9162,Computer Numerically Controlled Tool Programmers,50.0,0.3571428571428571
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",50.0,0.0172413793103448
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",280.0,0.0263157894736842
51-9198,Helpers--Production Workers,220.0,0.0555555555555555
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",40.0,0.0454545454545454
53-3031,Driver/Sales Workers,1020.0,0.1388888888888889
53-3032,Heavy and Tractor-Trailer Truck Drivers,4830.0,0.173076923076923
53-3033,Light Truck Drivers,3030.0,0.25
53-3051,"Bus Drivers, School",1700.0,0.1764705882352941
53-3052,"Bus Drivers, Transit and Intercity",170.0,0.1666666666666666
53-3053,Shuttle Drivers and Chauffeurs,970.0,0.173076923076923
53-5021,"Captains, Mates, and Pilots of Water Vessels",40.0,0.209090909090909
53-6021,Parking Attendants,430.0,0.125
53-6031,Automotive and Watercraft Service Attendants,180.0,0.0652173913043478
53-6032,Aircraft Service Attendants,60.0,0.1111111111111111
53-6041,Traffic Technicians,130.0,0.3888888888888888
53-6051,Transportation Inspectors,80.0,0.3181818181818182
53-7021,Crane and Tower Operators,40.0,0.0263157894736842
53-7051,Industrial Truck and Tractor Operators,1050.0,0.03125
53-7061,Cleaners of Vehicles and Equipment,1030.0,0.0
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",7270.0,0.06
53-7064,"Packers and Packagers, Hand",520.0,0.1
53-7065,Stockers and Order Fillers,8240.0,0.1909090909090909
53-7072,"Pump Operators, Except Wellhead Pumpers",50.0,0.1666666666666666
53-7081,Refuse and Recyclable Material Collectors,150.0,0.2321428571428571
,"Total, All Occupations",449410.0,
